label,mode,k,sr_mean,sr_std,sr_correct,sr_incorrect,sr_total,act_mean,act_std,act_correct,act_incorrect,act_total,traj_mean,traj_std,traj_total,traj_success,traj_violated,traj_incomplete
fov10_20c8p_r70_discriminative,semantic,0,0.936845,0.011370,233472,15643,249115,0.973214,0.006614,8175,225,8400,0.000000,0.000000,35,0,35,52
fov10_20c8p_r70_discriminative,semantic,1,0.972645,0.004988,242348,6767,249115,0.996071,0.000358,8367,33,8400,0.103175,0.090141,16,2,14,71
fov10_20c8p_r70_discriminative,semantic,2,0.984039,0.003533,245170,3945,249115,0.997619,0.001352,8380,20,8400,0.188889,0.200924,13,3,10,74
fov10_20c8p_r70_discriminative,semantic,3,0.992523,0.004305,247277,1838,249115,0.999286,0.000618,8394,6,8400,0.444444,0.509175,6,3,3,81
fov10_20c8p_r70_discriminative,semantic,4,0.995912,0.002043,248110,1005,249115,1.000000,0.000000,8400,0,8400,0.666667,0.577350,3,3,0,84
fov10_20c8p_r70_discriminative,semantic,5,0.998954,0.000405,248863,252,249115,1.000000,0.000000,8400,0,8400,0.666667,0.577350,3,3,0,84
fov10_20c8p_r70_discriminative,semantic_random,0,0.936845,0.011370,233472,15643,249115,0.973214,0.006614,8175,225,8400,0.000000,0.000000,35,0,35,52
fov10_20c8p_r70_discriminative,semantic_random,1,0.943223,0.010923,235059,14056,249115,0.975834,0.006352,8197,203,8400,0.000000,0.000000,35,0,35,52
fov10_20c8p_r70_discriminative,semantic_random,2,0.949931,0.009624,236725,12390,249115,0.980238,0.006085,8234,166,8400,0.027778,0.048112,32,1,31,55
fov10_20c8p_r70_discriminative,semantic_random,3,0.954539,0.009707,237868,11247,249115,0.983928,0.003863,8265,135,8400,0.030303,0.052486,32,1,31,55
fov10_20c8p_r70_discriminative,semantic_random,4,0.959186,0.008719,239019,10096,249115,0.984167,0.003852,8267,133,8400,0.027778,0.048112,31,1,30,56
fov10_20c8p_r70_discriminative,semantic_random,5,0.963021,0.008386,239970,9145,249115,0.986429,0.003175,8286,114,8400,0.000000,0.000000,30,0,30,57
fov10_20c8p_r70_discriminative,semantic_lna,k2=0,0.941752,0.003435,167672,10316,177988,0.971833,0.006429,5831,169,6000,0.000000,0.000000,25,0,25,38
fov10_20c8p_r70_discriminative,semantic_lna,k2=1,0.967499,0.007816,172220,5768,177988,0.983833,0.004726,5903,97,6000,0.000000,0.000000,21,0,21,42
fov10_20c8p_r70_discriminative,semantic_lna,k2=2,0.976564,0.007133,173824,4164,177988,0.984333,0.005058,5906,94,6000,0.000000,0.000000,21,0,21,42
fov10_20c8p_r70_discriminative,semantic_lna,k2=3,0.982456,0.010568,174857,3131,177988,0.984833,0.005058,5909,91,6000,0.000000,0.000000,20,0,20,43
fov10_20c8p_r70_discriminative,semantic_lna,k2=4,0.986321,0.007869,175538,2450,177988,0.985333,0.005508,5912,88,6000,0.000000,0.000000,18,0,18,45
fov10_20c8p_r70_discriminative,semantic_lna,k2=5,0.987541,0.006895,175753,2235,177988,0.986000,0.006083,5916,84,6000,0.000000,0.000000,18,0,18,45
fov10_20c8p_r70_discriminative,semantic_lna_random,k2=0,0.941752,0.003435,167672,10316,177988,0.971833,0.006429,5831,169,6000,0.000000,0.000000,25,0,25,38
fov10_20c8p_r70_discriminative,semantic_lna_random,k2=1,0.949716,0.003381,169076,8912,177988,0.976500,0.005679,5859,141,6000,0.000000,0.000000,24,0,24,39
fov10_20c8p_r70_discriminative,semantic_lna_random,k2=2,0.956385,0.006002,170253,7735,177988,0.976500,0.004444,5859,141,6000,0.000000,0.000000,24,0,24,39
fov10_20c8p_r70_discriminative,semantic_lna_random,k2=3,0.961941,0.006625,171233,6755,177988,0.979000,0.003606,5874,126,6000,0.000000,0.000000,23,0,23,40
fov10_20c8p_r70_discriminative,semantic_lna_random,k2=4,0.967738,0.007930,172258,5730,177988,0.979667,0.004481,5878,122,6000,0.000000,0.000000,22,0,22,41
fov10_20c8p_r70_discriminative,semantic_lna_random,k2=5,0.971970,0.007920,173004,4984,177988,0.981500,0.003500,5889,111,6000,0.000000,0.000000,21,0,21,42
fov10_20c8p_r70_discriminative,semantic_lna_single,k2=0,0.941752,0.003435,167672,10316,177988,0.971833,0.006429,5831,169,6000,0.000000,0.000000,25,0,25,38
fov10_20c8p_r70_discriminative,semantic_lna_single,k2=1,0.967455,0.006661,172225,5763,177988,0.982167,0.002082,5893,107,6000,0.055556,0.096225,22,1,21,41
fov10_20c8p_r70_discriminative,semantic_lna_single,k2=2,0.976688,0.009007,173859,4129,177988,0.983000,0.003500,5898,102,6000,0.055556,0.096225,20,1,19,43
fov10_20c8p_r70_discriminative,semantic_lna_single,k2=3,0.983828,0.008374,175119,2869,177988,0.983500,0.003500,5901,99,6000,0.055556,0.096225,19,1,18,44
fov10_20c8p_r70_discriminative,semantic_lna_single,k2=4,0.986723,0.008527,175630,2358,177988,0.983667,0.003329,5902,98,6000,0.055556,0.096225,18,1,17,45
fov10_20c8p_r70_discriminative,semantic_lna_single,k2=5,0.987920,0.007092,175841,2147,177988,0.984333,0.002843,5906,94,6000,0.055556,0.096225,18,1,17,45
fov10_20c8p_r70_discriminative,semantic_lna_random_single,k2=0,0.941752,0.003435,167672,10316,177988,0.971833,0.006429,5831,169,6000,0.000000,0.000000,25,0,25,38
fov10_20c8p_r70_discriminative,semantic_lna_random_single,k2=1,0.949596,0.002903,169060,8928,177988,0.976667,0.004041,5860,140,6000,0.000000,0.000000,23,0,23,40
fov10_20c8p_r70_discriminative,semantic_lna_random_single,k2=2,0.956913,0.005900,170357,7631,177988,0.978667,0.002754,5872,128,6000,0.000000,0.000000,24,0,24,39
fov10_20c8p_r70_discriminative,semantic_lna_random_single,k2=3,0.963328,0.006510,171490,6498,177988,0.980167,0.003512,5881,119,6000,0.000000,0.000000,23,0,23,40
fov10_20c8p_r70_discriminative,semantic_lna_random_single,k2=4,0.967560,0.006093,172239,5749,177988,0.981333,0.002517,5888,112,6000,0.047619,0.082479,21,1,20,42
fov10_20c8p_r70_discriminative,semantic_lna_random_single,k2=5,0.972200,0.005794,173062,4926,177988,0.982333,0.002843,5894,106,6000,0.055556,0.096225,21,1,20,42
fov10_20c8p_r70_extended,semantic,0,0.951405,0.023931,116007,5825,121832,0.951071,0.013010,7989,411,8400,0.000000,0.000000,60,0,60,36
fov10_20c8p_r70_extended,semantic,1,0.981899,0.006390,119725,2107,121832,0.984286,0.005498,8268,132,8400,0.156593,0.087352,35,5,30,61
fov10_20c8p_r70_extended,semantic,2,0.993985,0.002422,121179,653,121832,0.995476,0.003785,8362,38,8400,0.484848,0.026243,19,9,10,77
fov10_20c8p_r70_extended,semantic,3,0.998479,0.001506,121680,152,121832,0.999762,0.000412,8398,2,8400,0.888889,0.192450,12,11,1,84
fov10_20c8p_r70_extended,semantic,4,0.999959,0.000054,121827,5,121832,1.000000,0.000000,8400,0,8400,1.000000,0.000000,12,12,0,84
fov10_20c8p_r70_extended,semantic,5,1.000000,0.000000,121832,0,121832,1.000000,0.000000,8400,0,8400,1.000000,0.000000,12,12,0,84
fov10_20c8p_r70_extended,semantic_random,0,0.951405,0.023931,116007,5825,121832,0.951071,0.013010,7989,411,8400,0.000000,0.000000,60,0,60,36
fov10_20c8p_r70_extended,semantic_random,1,0.955805,0.022208,116552,5280,121832,0.958571,0.009603,8052,348,8400,0.000000,0.000000,57,0,57,39
fov10_20c8p_r70_extended,semantic_random,2,0.960253,0.019534,117092,4740,121832,0.963809,0.007235,8096,304,8400,0.000000,0.000000,55,0,55,41
fov10_20c8p_r70_extended,semantic_random,3,0.964073,0.017791,117568,4264,121832,0.968095,0.007579,8132,268,8400,0.017544,0.030387,56,1,55,40
fov10_20c8p_r70_extended,semantic_random,4,0.968369,0.015269,118096,3736,121832,0.973571,0.007170,8178,222,8400,0.000000,0.000000,50,0,50,46
fov10_20c8p_r70_extended,semantic_random,5,0.971453,0.013793,118458,3374,121832,0.975714,0.003863,8196,204,8400,0.000000,0.000000,52,0,52,44
fov10_20c8p_r70_extended,semantic_lna,k2=0,0.959242,0.020244,90820,3876,94696,0.958167,0.003819,5749,251,6000,0.000000,0.000000,39,0,39,28
fov10_20c8p_r70_extended,semantic_lna,k2=1,0.978656,0.008223,92645,2051,94696,0.968833,0.003329,5813,187,6000,0.022222,0.038490,32,1,31,35
fov10_20c8p_r70_extended,semantic_lna,k2=2,0.983422,0.008274,93105,1591,94696,0.974333,0.002363,5846,154,6000,0.044444,0.076980,30,2,28,37
fov10_20c8p_r70_extended,semantic_lna,k2=3,0.983955,0.008478,93156,1540,94696,0.974333,0.002363,5846,154,6000,0.044444,0.076980,30,2,28,37
fov10_20c8p_r70_extended,semantic_lna,k2=4,0.983955,0.008478,93156,1540,94696,0.974333,0.002363,5846,154,6000,0.044444,0.076980,30,2,28,37
fov10_20c8p_r70_extended,semantic_lna,k2=5,0.983955,0.008478,93156,1540,94696,0.974333,0.002363,5846,154,6000,0.044444,0.076980,30,2,28,37
fov10_20c8p_r70_extended,semantic_lna_random,k2=0,0.959242,0.020244,90820,3876,94696,0.958167,0.003819,5749,251,6000,0.000000,0.000000,39,0,39,28
fov10_20c8p_r70_extended,semantic_lna_random,k2=1,0.963700,0.017530,91238,3458,94696,0.963333,0.001041,5780,220,6000,0.000000,0.000000,37,0,37,30
fov10_20c8p_r70_extended,semantic_lna_random,k2=2,0.968323,0.013821,91672,3024,94696,0.964500,0.001323,5787,213,6000,0.000000,0.000000,38,0,38,29
fov10_20c8p_r70_extended,semantic_lna_random,k2=3,0.970872,0.012581,91912,2784,94696,0.966833,0.000289,5801,199,6000,0.022222,0.038490,37,1,36,30
fov10_20c8p_r70_extended,semantic_lna_random,k2=4,0.974355,0.010320,92239,2457,94696,0.967500,0.000500,5805,195,6000,0.022222,0.038490,38,1,37,29
fov10_20c8p_r70_extended,semantic_lna_random,k2=5,0.977058,0.008587,92496,2200,94696,0.970333,0.001528,5822,178,6000,0.022222,0.038490,35,1,34,32
fov10_20c8p_r70_extended,semantic_lna_single,k2=0,0.959502,0.020629,90842,3854,94696,0.958167,0.003819,5749,251,6000,0.000000,0.000000,38,0,38,29
fov10_20c8p_r70_extended,semantic_lna_single,k2=1,0.980520,0.010666,92841,1855,94696,0.972167,0.000764,5833,167,6000,0.027778,0.048112,28,1,27,39
fov10_20c8p_r70_extended,semantic_lna_single,k2=2,0.983960,0.010539,93163,1533,94696,0.973500,0.000500,5841,159,6000,0.027778,0.048112,25,1,24,42
fov10_20c8p_r70_extended,semantic_lna_single,k2=3,0.984128,0.010624,93179,1517,94696,0.973500,0.000500,5841,159,6000,0.027778,0.048112,25,1,24,42
fov10_20c8p_r70_extended,semantic_lna_single,k2=4,0.984139,0.010606,93180,1516,94696,0.973500,0.000500,5841,159,6000,0.027778,0.048112,25,1,24,42
fov10_20c8p_r70_extended,semantic_lna_single,k2=5,0.984139,0.010606,93180,1516,94696,0.973500,0.000500,5841,159,6000,0.027778,0.048112,25,1,24,42
fov10_20c8p_r70_extended,semantic_lna_random_single,k2=0,0.959502,0.020629,90842,3854,94696,0.958167,0.003819,5749,251,6000,0.000000,0.000000,38,0,38,29
fov10_20c8p_r70_extended,semantic_lna_random_single,k2=1,0.965397,0.017710,91405,3291,94696,0.964667,0.001756,5788,212,6000,0.000000,0.000000,38,0,38,29
fov10_20c8p_r70_extended,semantic_lna_random_single,k2=2,0.970009,0.015358,91853,2843,94696,0.966500,0.002000,5799,201,6000,0.000000,0.000000,36,0,36,31
fov10_20c8p_r70_extended,semantic_lna_random_single,k2=3,0.973968,0.013786,92222,2474,94696,0.969167,0.001528,5815,185,6000,0.000000,0.000000,34,0,34,33
fov10_20c8p_r70_extended,semantic_lna_random_single,k2=4,0.976454,0.011829,92454,2242,94696,0.969833,0.000764,5819,181,6000,0.000000,0.000000,33,0,33,34
fov10_20c8p_r70_extended,semantic_lna_random_single,k2=5,0.978755,0.010433,92669,2027,94696,0.971500,0.000500,5829,171,6000,0.000000,0.000000,31,0,31,36
fov10_20c8p_r70_original,semantic,0,0.845501,0.022486,17740,1235,18975,0.900238,0.021918,7562,838,8400,0.155252,0.043710,127,20,107,34
fov10_20c8p_r70_original,semantic,1,0.920094,0.003839,18791,184,18975,1.000000,0.000000,8400,0,8400,1.000000,0.000000,79,79,0,82
fov10_20c8p_r70_original,semantic,2,0.927694,0.001422,18946,29,18975,1.000000,0.000000,8400,0,8400,1.000000,0.000000,79,79,0,82
fov10_20c8p_r70_original,semantic,3,0.928061,0.000883,18958,17,18975,1.000000,0.000000,8400,0,8400,1.000000,0.000000,79,79,0,82
fov10_20c8p_r70_original,semantic,4,0.928571,0.000000,18975,0,18975,1.000000,0.000000,8400,0,8400,1.000000,0.000000,79,79,0,82
fov10_20c8p_r70_original,semantic,5,0.928571,0.000000,18975,0,18975,1.000000,0.000000,8400,0,8400,1.000000,0.000000,79,79,0,82
fov10_20c8p_r70_original,semantic_random,0,0.845501,0.022486,17740,1235,18975,0.900238,0.021918,7562,838,8400,0.155252,0.043710,127,20,107,34
fov10_20c8p_r70_original,semantic_random,1,0.854732,0.019033,17894,1081,18975,0.912619,0.017704,7666,734,8400,0.156838,0.046396,126,20,106,35
fov10_20c8p_r70_original,semantic_random,2,0.862850,0.018548,18020,955,18975,0.923690,0.014438,7759,641,8400,0.174191,0.059203,124,22,102,37
fov10_20c8p_r70_original,semantic_random,3,0.872634,0.015865,18157,818,18975,0.937262,0.015396,7873,527,8400,0.188750,0.053077,122,23,99,39
fov10_20c8p_r70_original,semantic_random,4,0.878602,0.012369,18260,715,18975,0.944643,0.011807,7935,465,8400,0.222021,0.053274,118,27,91,43
fov10_20c8p_r70_original,semantic_random,5,0.886598,0.009445,18363,612,18975,0.953809,0.007020,8012,388,8400,0.236574,0.057607,117,28,89,44
fov10_20c8p_r70_original,semantic_lna,k2=0,0.902387,0.018943,14501,1067,15568,0.879167,0.025643,5275,725,6000,0.123338,0.038072,88,11,77,29
fov10_20c8p_r70_original,semantic_lna,k2=1,0.926122,0.013968,14837,731,15568,0.912833,0.023459,5477,523,6000,0.183333,0.076376,83,16,67,34
fov10_20c8p_r70_original,semantic_lna,k2=2,0.927657,0.014154,14864,704,15568,0.912833,0.023459,5477,523,6000,0.183333,0.076376,83,16,67,34
fov10_20c8p_r70_original,semantic_lna,k2=3,0.927714,0.014097,14865,703,15568,0.912833,0.023459,5477,523,6000,0.183333,0.076376,83,16,67,34
fov10_20c8p_r70_original,semantic_lna,k2=4,0.927714,0.014097,14865,703,15568,0.912833,0.023459,5477,523,6000,0.183333,0.076376,83,16,67,34
fov10_20c8p_r70_original,semantic_lna,k2=5,0.927714,0.014097,14865,703,15568,0.912833,0.023459,5477,523,6000,0.183333,0.076376,83,16,67,34
fov10_20c8p_r70_original,semantic_lna_random,k2=0,0.902387,0.018943,14501,1067,15568,0.879167,0.025643,5275,725,6000,0.123338,0.038072,88,11,77,29
fov10_20c8p_r70_original,semantic_lna_random,k2=1,0.907424,0.017198,14575,993,15568,0.886333,0.024002,5318,682,6000,0.124339,0.037507,87,11,76,30
fov10_20c8p_r70_original,semantic_lna_random,k2=2,0.913947,0.016700,14656,912,15568,0.894333,0.026279,5366,634,6000,0.134262,0.038595,87,12,75,30
fov10_20c8p_r70_original,semantic_lna_random,k2=3,0.915572,0.016867,14689,879,15568,0.896167,0.026350,5377,623,6000,0.137749,0.060408,86,12,74,31
fov10_20c8p_r70_original,semantic_lna_random,k2=4,0.918516,0.015990,14730,838,15568,0.899667,0.025320,5398,602,6000,0.136748,0.061091,87,12,75,30
fov10_20c8p_r70_original,semantic_lna_random,k2=5,0.921412,0.016261,14767,801,15568,0.904000,0.025105,5424,576,6000,0.167761,0.073077,86,15,71,31
fov10_20c8p_r70_original,semantic_lna_single,k2=0,0.895628,0.017348,14578,1095,15673,0.873833,0.020324,5243,757,6000,0.123597,0.048481,89,11,78,22
fov10_20c8p_r70_original,semantic_lna_single,k2=1,0.911377,0.015776,14796,877,15673,0.898500,0.022489,5391,609,6000,0.185657,0.082086,82,16,66,29
fov10_20c8p_r70_original,semantic_lna_single,k2=2,0.912499,0.016258,14815,858,15673,0.898500,0.022489,5391,609,6000,0.185657,0.082086,82,16,66,29
fov10_20c8p_r70_original,semantic_lna_single,k2=3,0.912557,0.016192,14816,857,15673,0.898500,0.022489,5391,609,6000,0.185657,0.082086,82,16,66,29
fov10_20c8p_r70_original,semantic_lna_single,k2=4,0.912557,0.016192,14816,857,15673,0.898500,0.022489,5391,609,6000,0.185657,0.082086,82,16,66,29
fov10_20c8p_r70_original,semantic_lna_single,k2=5,0.912557,0.016192,14816,857,15673,0.898500,0.022489,5391,609,6000,0.185657,0.082086,82,16,66,29
fov10_20c8p_r70_original,semantic_lna_random_single,k2=0,0.895628,0.017348,14578,1095,15673,0.873833,0.020324,5243,757,6000,0.123597,0.048481,89,11,78,22
fov10_20c8p_r70_original,semantic_lna_random_single,k2=1,0.899226,0.016525,14636,1037,15673,0.878833,0.020410,5273,727,6000,0.161818,0.066553,89,15,74,22
fov10_20c8p_r70_original,semantic_lna_random_single,k2=2,0.902298,0.016250,14685,988,15673,0.884500,0.021077,5307,693,6000,0.145459,0.064289,88,13,75,23
fov10_20c8p_r70_original,semantic_lna_random_single,k2=3,0.904997,0.015383,14719,954,15673,0.889333,0.020618,5336,664,6000,0.164795,0.065206,87,15,72,24
fov10_20c8p_r70_original,semantic_lna_random_single,k2=4,0.906926,0.015003,14742,931,15673,0.891167,0.020817,5347,653,6000,0.168398,0.067487,85,15,70,26
fov10_20c8p_r70_original,semantic_lna_random_single,k2=5,0.908343,0.014395,14762,911,15673,0.892833,0.020386,5357,643,6000,0.168398,0.067487,85,15,70,26
fov10_20c8p_r70_spatial,semantic,0,0.907300,0.016107,185975,19100,205075,0.970476,0.010110,8152,248,8400,0.000000,0.000000,38,0,38,46
fov10_20c8p_r70_spatial,semantic,1,0.968782,0.004214,198680,6395,205075,0.997500,0.001071,8379,21,8400,0.000000,0.000000,10,0,10,74
fov10_20c8p_r70_spatial,semantic,2,0.987787,0.003964,202610,2465,205075,0.999881,0.000206,8399,1,8400,0.000000,0.000000,1,0,1,83
fov10_20c8p_r70_spatial,semantic,3,0.995519,0.002463,204179,896,205075,1.000000,0.000000,8400,0,8400,0.000000,0.000000,0,0,0,84
fov10_20c8p_r70_spatial,semantic,4,0.999751,0.000260,205026,49,205075,1.000000,0.000000,8400,0,8400,0.000000,0.000000,0,0,0,84
fov10_20c8p_r70_spatial,semantic,5,0.999971,0.000050,205069,6,205075,1.000000,0.000000,8400,0,8400,0.000000,0.000000,0,0,0,84
fov10_20c8p_r70_spatial,semantic_random,0,0.907300,0.016107,185975,19100,205075,0.970476,0.010110,8152,248,8400,0.000000,0.000000,38,0,38,46
fov10_20c8p_r70_spatial,semantic_random,1,0.916910,0.012640,187963,17112,205075,0.975000,0.009265,8190,210,8400,0.000000,0.000000,36,0,36,48
fov10_20c8p_r70_spatial,semantic_random,2,0.926035,0.010963,189850,15225,205075,0.978452,0.006291,8219,181,8400,0.000000,0.000000,36,0,36,48
fov10_20c8p_r70_spatial,semantic_random,3,0.933795,0.010226,191453,13622,205075,0.983571,0.005901,8262,138,8400,0.000000,0.000000,36,0,36,48
fov10_20c8p_r70_spatial,semantic_random,4,0.941518,0.006377,193045,12030,205075,0.986191,0.002995,8284,116,8400,0.000000,0.000000,35,0,35,49
fov10_20c8p_r70_spatial,semantic_random,5,0.949410,0.005538,194671,10404,205075,0.989167,0.001797,8309,91,8400,0.000000,0.000000,30,0,30,54
fov10_20c8p_r70_spatial,semantic_lna,k2=0,0.925798,0.009340,135584,11019,146603,0.970000,0.009097,5820,180,6000,0.000000,0.000000,27,0,27,33
fov10_20c8p_r70_spatial,semantic_lna,k2=1,0.965710,0.009131,141510,5093,146603,0.985000,0.002646,5910,90,6000,0.000000,0.000000,18,0,18,42
fov10_20c8p_r70_spatial,semantic_lna,k2=2,0.978842,0.005563,143455,3148,146603,0.985833,0.001893,5915,85,6000,0.000000,0.000000,18,0,18,42
fov10_20c8p_r70_spatial,semantic_lna,k2=3,0.981215,0.005794,143808,2795,146603,0.986000,0.001732,5916,84,6000,0.000000,0.000000,17,0,17,43
fov10_20c8p_r70_spatial,semantic_lna,k2=4,0.981395,0.005933,143834,2769,146603,0.986000,0.001732,5916,84,6000,0.000000,0.000000,17,0,17,43
fov10_20c8p_r70_spatial,semantic_lna,k2=5,0.981415,0.005950,143837,2766,146603,0.986000,0.001732,5916,84,6000,0.000000,0.000000,17,0,17,43
fov10_20c8p_r70_spatial,semantic_lna_random,k2=0,0.925798,0.009340,135584,11019,146603,0.970000,0.009097,5820,180,6000,0.000000,0.000000,27,0,27,33
fov10_20c8p_r70_spatial,semantic_lna_random,k2=1,0.936262,0.006513,137140,9463,146603,0.974333,0.008251,5846,154,6000,0.000000,0.000000,26,0,26,34
fov10_20c8p_r70_spatial,semantic_lna_random,k2=2,0.942954,0.005587,138135,8468,146603,0.975833,0.006252,5855,145,6000,0.000000,0.000000,24,0,24,36
fov10_20c8p_r70_spatial,semantic_lna_random,k2=3,0.949136,0.005158,139054,7549,146603,0.977500,0.005074,5865,135,6000,0.000000,0.000000,26,0,26,34
fov10_20c8p_r70_spatial,semantic_lna_random,k2=4,0.955198,0.005448,139956,6647,146603,0.980500,0.004093,5883,117,6000,0.000000,0.000000,23,0,23,37
fov10_20c8p_r70_spatial,semantic_lna_random,k2=5,0.961289,0.004352,140856,5747,146603,0.981333,0.003512,5888,112,6000,0.000000,0.000000,21,0,21,39
fov10_20c8p_r70_spatial,semantic_lna_single,k2=0,0.927840,0.006855,135890,10713,146603,0.970167,0.009385,5821,179,6000,0.000000,0.000000,27,0,27,33
fov10_20c8p_r70_spatial,semantic_lna_single,k2=1,0.966655,0.008145,141647,4956,146603,0.983667,0.003884,5902,98,6000,0.000000,0.000000,18,0,18,42
fov10_20c8p_r70_spatial,semantic_lna_single,k2=2,0.982551,0.007816,144007,2596,146603,0.983833,0.003819,5903,97,6000,0.000000,0.000000,18,0,18,42
fov10_20c8p_r70_spatial,semantic_lna_single,k2=3,0.985524,0.009187,144450,2153,146603,0.984000,0.003606,5904,96,6000,0.000000,0.000000,17,0,17,43
fov10_20c8p_r70_spatial,semantic_lna_single,k2=4,0.985718,0.009173,144478,2125,146603,0.984000,0.003606,5904,96,6000,0.000000,0.000000,17,0,17,43
fov10_20c8p_r70_spatial,semantic_lna_single,k2=5,0.985738,0.009170,144481,2122,146603,0.984000,0.003606,5904,96,6000,0.000000,0.000000,17,0,17,43
fov10_20c8p_r70_spatial,semantic_lna_random_single,k2=0,0.927840,0.006855,135890,10713,146603,0.970167,0.009385,5821,179,6000,0.000000,0.000000,27,0,27,33
fov10_20c8p_r70_spatial,semantic_lna_random_single,k2=1,0.940810,0.003383,137813,8790,146603,0.974833,0.007024,5849,151,6000,0.000000,0.000000,27,0,27,33
fov10_20c8p_r70_spatial,semantic_lna_random_single,k2=2,0.950189,0.001711,139207,7396,146603,0.978667,0.004537,5872,128,6000,0.000000,0.000000,25,0,25,35
fov10_20c8p_r70_spatial,semantic_lna_random_single,k2=3,0.958398,0.002791,140419,6184,146603,0.980500,0.005000,5883,117,6000,0.000000,0.000000,22,0,22,38
fov10_20c8p_r70_spatial,semantic_lna_random_single,k2=4,0.963678,0.005540,141201,5402,146603,0.980667,0.005508,5884,116,6000,0.000000,0.000000,23,0,23,37
fov10_20c8p_r70_spatial,semantic_lna_random_single,k2=5,0.969766,0.005553,142109,4494,146603,0.982500,0.004500,5895,105,6000,0.000000,0.000000,21,0,21,39
fov5_20c8p_r70_discriminative,semantic,0,0.906645,0.024966,225333,23144,248477,0.904643,0.028809,7599,801,8400,0.024594,0.022294,84,2,82,26
fov5_20c8p_r70_discriminative,semantic,1,0.958048,0.017363,238093,10384,248477,0.980357,0.009923,8235,165,8400,0.148358,0.013169,60,9,51,50
fov5_20c8p_r70_discriminative,semantic,2,0.977698,0.010057,242959,5518,248477,0.992976,0.006022,8341,59,8400,0.462704,0.174347,45,19,26,65
fov5_20c8p_r70_discriminative,semantic,3,0.989930,0.007528,245988,2489,248477,0.997976,0.000412,8383,17,8400,0.695202,0.060872,34,24,10,76
fov5_20c8p_r70_discriminative,semantic,4,0.996127,0.003955,247518,959,248477,0.999643,0.000357,8397,3,8400,0.920635,0.083616,28,26,2,82
fov5_20c8p_r70_discriminative,semantic,5,0.999189,0.000822,248279,198,248477,1.000000,0.000000,8400,0,8400,1.000000,0.000000,26,26,0,84
fov5_20c8p_r70_discriminative,semantic_random,0,0.906645,0.024966,225333,23144,248477,0.904643,0.028809,7599,801,8400,0.024594,0.022294,84,2,82,26
fov5_20c8p_r70_discriminative,semantic_random,1,0.917778,0.023346,228105,20372,248477,0.920953,0.022726,7736,664,8400,0.035326,0.032038,83,3,80,27
fov5_20c8p_r70_discriminative,semantic_random,2,0.927217,0.021489,230450,18027,248477,0.932143,0.019309,7830,570,8400,0.024594,0.022294,82,2,80,28
fov5_20c8p_r70_discriminative,semantic_random,3,0.933713,0.019966,232064,16413,248477,0.940833,0.018272,7903,497,8400,0.025974,0.024103,81,2,79,29
fov5_20c8p_r70_discriminative,semantic_random,4,0.940828,0.019881,233824,14653,248477,0.950000,0.016440,7980,420,8400,0.038389,0.007103,80,3,77,30
fov5_20c8p_r70_discriminative,semantic_random,5,0.948044,0.016023,235613,12864,248477,0.962143,0.011456,8082,318,8400,0.105578,0.029778,77,8,69,33
fov5_20c8p_r70_discriminative,semantic_lna,k2=0,0.922927,0.032934,164033,13637,177670,0.888167,0.023094,5329,671,6000,0.027497,0.024182,70,2,68,16
fov5_20c8p_r70_discriminative,semantic_lna,k2=1,0.953871,0.015891,169508,8162,177670,0.923667,0.020275,5542,458,6000,0.048814,0.009469,63,3,60,23
fov5_20c8p_r70_discriminative,semantic_lna,k2=2,0.970558,0.004219,172454,5216,177670,0.928000,0.019577,5568,432,6000,0.049370,0.008711,62,3,59,24
fov5_20c8p_r70_discriminative,semantic_lna,k2=3,0.976861,0.001572,173558,4112,177670,0.934167,0.015495,5605,395,6000,0.066155,0.015673,59,4,55,27
fov5_20c8p_r70_discriminative,semantic_lna,k2=4,0.980570,0.001709,174208,3462,177670,0.934667,0.015495,5608,392,6000,0.068338,0.016494,57,4,53,29
fov5_20c8p_r70_discriminative,semantic_lna,k2=5,0.981921,0.002814,174444,3226,177670,0.935000,0.016039,5610,390,6000,0.069727,0.015923,56,4,52,30
fov5_20c8p_r70_discriminative,semantic_lna_random,k2=0,0.922927,0.032934,164033,13637,177670,0.888167,0.023094,5329,671,6000,0.027497,0.024182,70,2,68,16
fov5_20c8p_r70_discriminative,semantic_lna_random,k2=1,0.931522,0.028388,165552,12118,177670,0.900000,0.021857,5400,600,6000,0.027497,0.024182,70,2,68,16
fov5_20c8p_r70_discriminative,semantic_lna_random,k2=2,0.938561,0.024267,166793,10877,177670,0.907833,0.026222,5447,553,6000,0.027497,0.024182,69,2,67,17
fov5_20c8p_r70_discriminative,semantic_lna_random,k2=3,0.944756,0.020517,167888,9782,177670,0.911500,0.021113,5469,531,6000,0.027497,0.024182,69,2,67,17
fov5_20c8p_r70_discriminative,semantic_lna_random,k2=4,0.949711,0.018445,168762,8908,177670,0.917167,0.021097,5503,497,6000,0.041514,0.038823,67,3,64,19
fov5_20c8p_r70_discriminative,semantic_lna_random,k2=5,0.955720,0.013401,169823,7847,177670,0.920500,0.023081,5523,477,6000,0.028219,0.025004,66,2,64,20
fov5_20c8p_r70_discriminative,semantic_lna_single,k2=0,0.922927,0.032934,164033,13637,177670,0.888167,0.023094,5329,671,6000,0.027497,0.024182,70,2,68,16
